type,interaction,Model,Target,Accuracy,Custom_Metric,Matthews Correlation Coefficient,3.0_Precision,3.0_Recall,3.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,PolygenicScoreEXT_x_Age,logistic_regression,AST,0.7446097783176435,0.6807622324591254,0.48921957919275666,0.744535519125683,0.7447616155481324,0.7446485501745863,0.7446840826245443,0.7444579410871546,0.7445709946848899,0.7446098008751136,0.7446097783176435,0.744609772429738,0.7446098008751136,0.7446097783176435,0.744609772429738
test_metrics,PolygenicScoreEXT_x_Age,logistic_regression,AST,0.8188932364449413,0.6391445264836253,0.31533856367851815,0.24861878453038674,0.6338028169014085,0.35714285714285715,0.9635599159074982,0.8348512446873103,0.8945998698763826,0.6060893502189425,0.7343270307943595,0.6258713635096199,0.9068122129138985,0.8188932364449413,0.8519397827840626
train_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,AST,0.7415730337078652,0.6769667541601444,0.48314715901325883,0.7420876445526476,0.7405101730944428,0.7412980696154431,0.7410606060606061,0.7426358943212876,0.7418474139238586,0.7415741253066268,0.7415730337078652,0.7415727417696508,0.7415741253066269,0.7415730337078652,0.7415727417696508
test_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,AST,0.8183342649524874,0.6369516987446449,0.3109210865160729,0.24653739612188366,0.6267605633802817,0.3538767395626243,0.9628851540616247,0.8348512446873103,0.894308943089431,0.6047112750917542,0.730805904033796,0.6240928413260276,0.9060258015588615,0.8183342649524874,0.851412703346107
train_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,AST,0.7414971150926207,0.6768715093310145,0.48299450299816665,0.7412407098437737,0.7420285453993319,0.7416344183928977,0.7417540659674723,0.7409656847859095,0.7413596657804786,0.741497387905623,0.7414971150926207,0.7414970420866882,0.7414973879056231,0.7414971150926207,0.7414970420866882
test_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,AST,0.8144214645053103,0.6351465618063217,0.3095470065924716,0.24324324324324326,0.6338028169014085,0.35156250000000006,0.9633544749823819,0.8299939283545841,0.8917155903457272,0.6032988591128126,0.7318983726279963,0.6216390451728636,0.9061964006911815,0.8144214645053103,0.8488415049186209
train_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,AST,0.7440783480109323,0.6800986241954832,0.48815832226626965,0.7434499469937907,0.745368964470088,0.7444082189703541,0.7447100015223017,0.7427877315517765,0.7437476244773851,0.7440799742580462,0.7440783480109323,0.7440779217238696,0.7440799742580461,0.7440783480109323,0.7440779217238697
test_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,AST,0.8183342649524874,0.6386413342351847,0.3146061926185957,0.24793388429752067,0.6338028169014085,0.3564356435643564,0.9635343618513323,0.8342440801457195,0.8942401561991538,0.6057341230744265,0.7340234485235639,0.6253378998817551,0.9067343239459991,0.8183342649524874,0.851552486666375
train_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,AST,0.7395991497115093,0.6745023099141713,0.4792062760605322,0.740989615149664,0.7367142423322198,0.7388457438708695,0.7382246376811594,0.7424840570907987,0.7403482210446631,0.7396071264154117,0.7395991497115093,0.7395969824577664,0.7396071264154117,0.7395991497115093,0.7395969824577663
test_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,AST,0.8172163219675797,0.6376379401874345,0.31314875638355094,0.2465753424657534,0.6338028169014085,0.35502958579881655,0.9634831460674157,0.833029751062538,0.8935200260501465,0.6050292442665846,0.7334162839819732,0.6242748059244815,0.9065793405272055,0.8172163219675797,0.8507779117317067
train_metrics,PolygenicScoreEXT_x_Is_Male,logistic_regression,AST,0.7411175220163985,0.6763982574466023,0.48223824596496867,0.741999390429747,0.7392954752505314,0.7406449650136904,0.7402420574886536,0.7429395687822654,0.741588360109124,0.7411207239592004,0.7411175220163984,0.7411166625614072,0.7411207239592004,0.7411175220163985,0.7411166625614072
test_metrics,PolygenicScoreEXT_x_Is_Male,logistic_regression,AST,0.8172163219675797,0.6376379401874345,0.31314875638355094,0.2465753424657534,0.6338028169014085,0.35502958579881655,0.9634831460674157,0.833029751062538,0.8935200260501465,0.6050292442665846,0.7334162839819732,0.6242748059244815,0.9065793405272055,0.8172163219675797,0.8507779117317067
train_metrics,PolygenicScoreEXT_x_SubstanceUseTrajectory,logistic_regression,AST,0.7460522320072882,0.68256656296301,0.49210746485914086,0.7451959449235891,0.7477983601579107,0.7464948844259189,0.7469145207984154,0.7443061038566656,0.7456080310289755,0.7460552328610022,0.7460522320072882,0.7460514577274473,0.7460552328610022,0.7460522320072882,0.7460514577274472
test_metrics,PolygenicScoreEXT_x_SubstanceUseTrajectory,logistic_regression,AST,0.820011179429849,0.6384638225897232,0.3131243776033103,0.24860335195530725,0.6267605633802817,0.356,0.9629629629629629,0.8366727383120826,0.8953866146848602,0.605783157459135,0.7317166508461821,0.6256933073424301,0.9062614175392139,0.820011179429849,0.8525733674600139
